translatedText,word,emotion,emotion-intensity-score
zargi,accusation,disgust,0.523
datti,rubbish,disgust,0.523
blighted,blighted,disgust,0.523
ɗaurin kurkuku,incarceration,disgust,0.523
wulakanci,derogation,disgust,0.523
uwar gida,mistress,disgust,0.523
wulakanci,disgraced,disgust,0.523
rashin haƙuri,intolerance,disgust,0.523
wulakanci,disparaging,disgust,0.523
son zuciya,avarice,disgust,0.523
m,grim,disgust,0.516
ya rage,remains,disgust,0.516
wulakanci,cringe,disgust,0.516
aljannu,daemon,disgust,0.516
mite,mite,disgust,0.516
ungulu,vulture,disgust,0.516
wari,stink,disgust,0.516
yi fashi,rob,disgust,0.516
zufa,sump,disgust,0.516
kaskantar da kai,degrade,disgust,0.516
zamba,defraud,disgust,0.516
cin amana,betray,disgust,0.516
abin ƙyama,deplorable,disgust,0.516
mai laifi,convict,disgust,0.516
rashin mutunci,dishonor,disgust,0.516
kawarwa,eradication,disgust,0.516
gutter,gutter,disgust,0.516
azaba,tortious,disgust,0.516
kunya,sham,disgust,0.509
hauka,delirium,disgust,0.508
banza,worthless,disgust,0.508
kin amincewa,rejection,disgust,0.508
mai ban tsoro,dreadfully,disgust,0.508
fursuna,prisoner,disgust,0.508
gurasa,glut,disgust,0.508
kwaro,pest,disgust,0.508
bala'i,disaster,disgust,0.508
bacin rai,resentment,disgust,0.508
wari,smelling,disgust,0.508
wawa,idiocy,disgust,0.508
ƙasƙanci,belittle,disgust,0.508
damuwa,distress,disgust,0.508
schizophrenia,schizophrenia,disgust,0.508
m,distasteful,disgust,0.508
bam,bombed,disgust,0.508
toshe,blob,disgust,0.508
danye,crude,disgust,0.508
maras magani,incurable,disgust,0.508
yaudara,cheat,disgust,0.508
na kowa,endemic,disgust,0.508
najasa,impurity,disgust,0.5
tsigewa,impeach,disgust,0.5
kwadayi,greed,disgust,0.5
mikiya,mire,disgust,0.5
tilastawa,duress,disgust,0.5
daci,bitterness,disgust,0.5
cuta,blight,disgust,0.5
datti,dirt,disgust,0.5
kore,banish,disgust,0.5
laifi,offense,disgust,0.5
cin hanci,bribery,disgust,0.5
tirade,tirade,disgust,0.5
m,polemic,disgust,0.5
kishi,jealousy,disgust,0.5
ba'a,derision,disgust,0.5
ihu,screaming,disgust,0.5
haramun,taboo,disgust,0.5
dauri,shackle,disgust,0.5
m,flagrant,disgust,0.5
sata,theft,disgust,0.5
goblin,goblin,disgust,0.5
bautar gumaka,idolatry,disgust,0.5
zagi,malign,disgust,0.492
koma bayan tattalin arziki,recession,disgust,0.492
kwazazzabo,gorge,disgust,0.492
mara mutunci,disreputable,disgust,0.492
wawa,idiot,disgust,0.492
ɗan fashi,robber,disgust,0.492
rushewa,wreck,disgust,0.492
tafasa,boil,disgust,0.492
kumbura,squirm,disgust,0.492
leer,leer,disgust,0.492
rashin lafiya,ill,disgust,0.492
maras tunani,unconscionable,disgust,0.492
mallaki,possessed,disgust,0.484
rikici,mess,disgust,0.484
tabo,stain,disgust,0.484
sihiri,occult,disgust,0.484
m,wasteful,disgust,0.484
wahala,affliction,disgust,0.484
tawaye,mutiny,disgust,0.484
nappy,nappy,disgust,0.484
hidima,servile,disgust,0.484
mai laifi,offender,disgust,0.484
subjugation,subjugation,disgust,0.484
mahaukaci,mad,disgust,0.484
fushi,raging,disgust,0.484
raini,contempt,disgust,0.484
ƙiyayya,animosity,disgust,0.484
haramtattun kayayyaki,contraband,disgust,0.484
rashin mutunci,disrespectful,disgust,0.484
wanda ba za a iya jurewa ba,unbearable,disgust,0.484
kumbura,snarl,disgust,0.484
uzuri,inexcusable,disgust,0.484
ɓata suna,defamation,disgust,0.484
kiyayya,aversation,disgust,0.484
tarko,tramp,disgust,0.484
son zuciya,nepotism,disgust,0.484
rashin bin doka,illegality,disgust,0.477
izgili,mockery,disgust,0.477
rashin kulawa,uncaring,disgust,0.477
m,dismal,disgust,0.477
lalata,immorality,disgust,0.477
gurgunta,palsy,disgust,0.477
m,unpleasant,disgust,0.477
danniya,suppression,disgust,0.477
mai adawa,antagonistic,disgust,0.477
mai laifi,criminal,disgust,0.477
abin tausayi,pathetic,disgust,0.477
izgili,mocking,disgust,0.469
m,repellent,disgust,0.469
tsanantawa,aggravation,disgust,0.469
fushi,furious,disgust,0.469
livid,livid,disgust,0.469
wallow,wallow,disgust,0.469
grating,grating,disgust,0.469
korewa,banishment,disgust,0.469
tari,cough,disgust,0.469
gumi,perspiration,disgust,0.469
talauci,poverty,disgust,0.469
fushi,angry,disgust,0.469
fushi,outrage,disgust,0.469
m,shoddy,disgust,0.469
banshee,banshee,disgust,0.469
masu girman kai,arrogant,disgust,0.469
yaudara,fraudulent,disgust,0.461
gizo -gizo,spider,disgust,0.461
laka,muddy,disgust,0.461
tabo,scar,disgust,0.461
mai lalata,spurious,disgust,0.461
ganima,plunder,disgust,0.461
tsinke,prick,disgust,0.461
rashin kulawa,recklessness,disgust,0.461
yaudara,deceive,disgust,0.461
gurbata,distorted,disgust,0.461
wawa,fool,disgust,0.461
quack,quack,disgust,0.461
halaka,perdition,disgust,0.461
zagi,insulting,disgust,0.461
mara hujja,unjustifiable,disgust,0.461
baƙin ciki,deplore,disgust,0.461
marasa gaskiya,dishonest,disgust,0.453
aphid,aphid,disgust,0.453
ban,bane,disgust,0.453
cur,cur,disgust,0.453
dire,dire,disgust,0.453
rashin tausayi,antipathy,disgust,0.453
marasa son kai,disingenuous,disgust,0.453
wulakanci,stigma,disgust,0.453
rashin mutunci,disparage,disgust,0.453
ba zato ba tsammani,unthinkable,disgust,0.453
fushi,indignation,disgust,0.453
ware,alienate,disgust,0.453
kawarwa,elimination,disgust,0.453
kaucewa,eschew,disgust,0.453
son kai,selfish,disgust,0.453
karya,lie,disgust,0.445
caries,caries,disgust,0.445
opium,opium,disgust,0.445
m,recalcitrant,disgust,0.445
wari,smell,disgust,0.445
ibada,pious,disgust,0.445
fatara,bankruptcy,disgust,0.445
zalunci,iniquity,disgust,0.445
masu girman kai,egotistical,disgust,0.445
m,vacuous,disgust,0.445
tara,piles,disgust,0.445
sauro,mosquito,disgust,0.445
yanke kauna,despair,disgust,0.445
garish,garish,disgust,0.445
ɓata,wasted,disgust,0.445
m,obnoxious,disgust,0.438
marasa gida,homeless,disgust,0.438
ihu,scream,disgust,0.438
mahaukaci,abnormal,disgust,0.438
kunya,ashamed,disgust,0.438
m,abject,disgust,0.438
m,sticky,disgust,0.438
rashin bege,hopelessness,disgust,0.438
fursuna,inmate,disgust,0.438
guji,shun,disgust,0.438
alade,hog,disgust,0.438
ƙiyayya,aversion,disgust,0.438
dan hanya,alien,disgust,0.438
la'anta,cursing,disgust,0.43
tarkace,debris,disgust,0.43
maras so,undesirable,disgust,0.43
ƙarya,falsity,disgust,0.43
m,adverse,disgust,0.43
wayo,trickery,disgust,0.43
mai ballewa,separatist,disgust,0.43
haram,illegal,disgust,0.43
m,incredulous,disgust,0.43
m,callous,disgust,0.43
la'anta,denounce,disgust,0.43
boka,witch,disgust,0.43
halitta,creature,disgust,0.43
bijirewa,defiance,disgust,0.43
tarwa,pall,disgust,0.43
marar kunya,shameless,disgust,0.43
la'ana,curse,disgust,0.43
reflux,reflux,disgust,0.43
m,lusty,disgust,0.43
rashin yarda,mistrust,disgust,0.422
ɗan gurguzu,socialist,disgust,0.422
najasa,impure,disgust,0.422
abin mamaki,pompous,disgust,0.422
mai jayayya,contentious,disgust,0.422
bum,bum,disgust,0.422
rushewa,collapse,disgust,0.422
taro,swarm,disgust,0.422
yi laifi,offend,disgust,0.422
m,hairy,disgust,0.422
m,tasteless,disgust,0.422
sakaci,carelessness,disgust,0.422
gush,gush,disgust,0.422
m,delinquent,disgust,0.422
m,ferocious,disgust,0.422
jariri,infantile,disgust,0.422
wasting,wasting,disgust,0.422
cin mutunci,affront,disgust,0.422
sinadarin nicotine,nicotine,disgust,0.422
ja ruwa,slush,disgust,0.422
bovine,bovine,disgust,0.422
la'anta,denunciation,disgust,0.422
wawa,idiotic,disgust,0.422
hauhawar jini,hypertrophy,disgust,0.422
rashin tsari,untidy,disgust,0.422
lalata,tarnish,disgust,0.422
ammoniya,ammonia,disgust,0.422
mugunta,badness,disgust,0.422
ciyayi,vegetative,disgust,0.414
mara kyau,unfavorable,disgust,0.414
sakaci,neglected,disgust,0.414
drivel,drivel,disgust,0.414
vampire,vampire,disgust,0.414
shege,illegitimate,disgust,0.414
mai kara,litigious,disgust,0.414
gurguzanci,socialism,disgust,0.414
rashin daidaituwa,displacency,disgust,0.414
m,sour,disgust,0.414
m,murky,disgust,0.414
rashin gaskiya,dishonesty,disgust,0.414
rashin biyayya,disobey,disgust,0.414
tunkude,repel,disgust,0.406
jahili,ignorant,disgust,0.406
m,unkind,disgust,0.406
na bogi,bogus,disgust,0.406
rashin jin daɗi,displeasure,disgust,0.406
tuhuma,prosecution,disgust,0.406
butulci,ungrateful,disgust,0.406
haram,unlawful,disgust,0.406
sata,shoplifting,disgust,0.406
m,phony,disgust,0.406
katsewa,discontinuity,disgust,0.406
wanda aka kore,outcast,disgust,0.406
ƙarya,falsify,disgust,0.406
zalunci,wrongdoing,disgust,0.406
ƙi,dislike,disgust,0.406
rashin jin daɗi,disgruntled,disgust,0.406
sake dawowa,recidivism,disgust,0.406
murkushewa,crushing,disgust,0.398
kaito,woe,disgust,0.398
muni,worsening,disgust,0.398
rainawa,disdain,disgust,0.398
m,unruly,disgust,0.398
m,unnatural,disgust,0.398
rashin wadata,paucity,disgust,0.398
taurin kai,rigor,disgust,0.398
m,senseless,disgust,0.398
amphetamines,amphetamines,disgust,0.398
subvert,subvert,disgust,0.398
mai rowa,stingy,disgust,0.398
loon,loon,disgust,0.398
m,averse,disgust,0.398
kasawa,failure,disgust,0.398
lasa,lick,disgust,0.398
wahala,woefully,disgust,0.398
zagi,insult,disgust,0.393
korar,expel,disgust,0.391
kunama,scorpion,disgust,0.391
diatribe,diatribe,disgust,0.391
ƙiyayya,averseness,disgust,0.391
azaba,punishment,disgust,0.391
farcical,farcical,disgust,0.391
sharhi,critter,disgust,0.391
lalacewa,damage,disgust,0.391
taurare,hardened,disgust,0.391
muff,muff,disgust,0.391
mara kyau,bad,disgust,0.391
mai son zaman jama'a,antisocial,disgust,0.391
azabtar,punished,disgust,0.391
lalata,disrelish,disgust,0.391
girman kai,presumptuous,disgust,0.383
saki,divorce,disgust,0.383
zamewa,teeming,disgust,0.383
abin kunya,shabby,disgust,0.383
sadaukarwa,sacrifices,disgust,0.383
laifi,guilt,disgust,0.383
jahilai,illiterate,disgust,0.383
orc,orc,disgust,0.383
kunyata,disappoint,disgust,0.383
munafunci,hypocritical,disgust,0.383
cikakke,fulsome,disgust,0.383
mai gudun hijira,fugitive,disgust,0.383
satar fasaha,plagiarism,disgust,0.383
rashin jituwa,discord,disgust,0.383
m,surly,disgust,0.383
m,irrational,disgust,0.383
makoki,lament,disgust,0.383
fitarwa,eviction,disgust,0.383
adda,adder,disgust,0.383
anaconda,anaconda,disgust,0.383
izgili,scoff,disgust,0.375
nisantawa,alienation,disgust,0.375
zargi,blame,disgust,0.375
bai cancanta ba,unworthy,disgust,0.375
kauracewa,dislocated,disgust,0.375
depressing,depressing,disgust,0.375
girgiza,shock,disgust,0.375
rashin da'a,misconduct,disgust,0.375
hangula,irritation,disgust,0.375
wahala,plight,disgust,0.375
m,defective,disgust,0.375
m,irritating,disgust,0.375
yaudara,hoax,disgust,0.367
banza,vainly,disgust,0.367
m,powerless,disgust,0.367
soke,revoke,disgust,0.367
wimp,wimp,disgust,0.367
marasa lafiya,unhealthy,disgust,0.367
rami,pitfall,disgust,0.367
cad,cad,disgust,0.367
wimpy,wimpy,disgust,0.367
rawar jiki,shuddering,disgust,0.367
ya tube,stripped,disgust,0.367
warewa,exclusion,disgust,0.367
toda,toad,disgust,0.367
rashin kunya,disillusionment,disgust,0.367
kumbura,squelch,disgust,0.367
tilastawa,coerce,disgust,0.367
m,hurtful,disgust,0.367
bayyananne,blatant,disgust,0.367
Tsine,damn,disgust,0.359
tawaye,rebellion,disgust,0.359
ban mamaki,oddity,disgust,0.359
rashin hankali,ineptitude,disgust,0.359
zubar,dispose,disgust,0.359
yashe,deserted,disgust,0.359
m,incompatible,disgust,0.359
rashin biyayya,disobedience,disgust,0.359
bug,bug,disgust,0.359
rashin tabbas,uncertain,disgust,0.352
rashin tarbiyya,misbehavior,disgust,0.352
m,inept,disgust,0.352
m,fierce,disgust,0.352
takin,compost,disgust,0.352
abin,obi,disgust,0.352
zalunci,wrongful,disgust,0.352
takaici,frustrate,disgust,0.352
murkushe,crushed,disgust,0.352
m,ridiculous,disgust,0.352
lauya,lawyer,disgust,0.352
rashin jin daɗi,displeased,disgust,0.352
sallama,dismissal,disgust,0.352
nama,flesh,disgust,0.352
yi kara,litigate,disgust,0.352
ba daidai ba,untoward,disgust,0.352
mai bincike,censor,disgust,0.352
yankan,cutting,disgust,0.352
karkace,flinch,disgust,0.352
rashin yarda,disapprove,disgust,0.344
rage daraja,depreciate,disgust,0.344
hawaye,tearful,disgust,0.344
ba damuwa,unsettled,disgust,0.336
dunkule,lumpy,disgust,0.336
rigima,bickering,disgust,0.336
rashin son zuciya,disinclination,disgust,0.336
masu zafin zuciya,heartsick,disgust,0.336
karar,lawsuit,disgust,0.336
canza launi,discoloration,disgust,0.336
m,thoughtless,disgust,0.336
an hana,disallowed,disgust,0.336
rashin yarda,distrust,disgust,0.336
gunaguni,grumble,disgust,0.336
exigent,exigent,disgust,0.336
daft,daft,disgust,0.336
haushi,annoy,disgust,0.336
rashin gamsuwa,discontent,disgust,0.336
ƙi,disliked,disgust,0.336
kuskure,blunder,disgust,0.336
kebe,excluded,disgust,0.328
dabara,sly,disgust,0.328
rashin zaman lafiya,instability,disgust,0.328
tashin hankali,exasperation,disgust,0.328
tsokana,provoking,disgust,0.328
hana,inhibit,disgust,0.328
wanda ba a iya sarrafawa,unmanageable,disgust,0.328
hydrophobia,hydrophobia,disgust,0.328
kuka,whine,disgust,0.328
cacophony,cacophony,disgust,0.328
abin takaici,disappointed,disgust,0.328
mai son abin duniya,materialist,disgust,0.328
korafi,grievance,disgust,0.328
rashin gamsuwa,unsatisfactory,disgust,0.328
m,misleading,disgust,0.321
bacin rai,annoyance,disgust,0.32
nishi,groan,disgust,0.32
zargi,reproach,disgust,0.32
tsare,confined,disgust,0.32
karyata,disclaim,disgust,0.32
toka,soot,disgust,0.32
ba daidai ba,unequal,disgust,0.32
tsummoki,rags,disgust,0.32
rashin yarda,disapproving,disgust,0.32
mishap,mishap,disgust,0.32
rashin aiki,disservice,disgust,0.32
humbug,humbug,disgust,0.32
rage daraja,depreciated,disgust,0.312
ilimin addini,theism,disgust,0.312
rashin yarda,disincline,disgust,0.312
burki,burke,disgust,0.312
ciki,stomach,disgust,0.312
tsada,overpriced,disgust,0.312
zargi,criticize,disgust,0.312
atishawa,sneeze,disgust,0.312
ƙasa,soil,disgust,0.312
bai dace ba,inappropriate,disgust,0.312
rashin tunani,inconsiderate,disgust,0.312
bang,bang,disgust,0.305
rashin so,disliking,disgust,0.305
m,unfriendly,disgust,0.305
shack,shack,disgust,0.305
latent,latent,disgust,0.305
banbanci,disparity,disgust,0.305
wanda ba a iya lissafi,unaccountable,disgust,0.305
m,grumpy,disgust,0.305
gall,gall,disgust,0.305
mara yarda,inadmissible,disgust,0.305
cop,coop,disgust,0.304
ciwo,soreness,disgust,0.297
majalisa,congress,disgust,0.297
rashin jin daɗi,disappointment,disgust,0.297
kuka,growling,disgust,0.297
rashin kulawa,disregarded,disgust,0.297
jinkiri,delay,disgust,0.297
tsawata,scold,disgust,0.297
dan damfara,rogue,disgust,0.297
baya,backwards,disgust,0.297
kadaici,lonely,disgust,0.297
sananne,notoriety,disgust,0.289
nettle,nettle,disgust,0.289
flop,flop,disgust,0.289
m,infamous,disgust,0.289
mai aikin shara,janitor,disgust,0.289
katangar,catechism,disgust,0.289
gaby,gaby,disgust,0.281
haramta,prohibited,disgust,0.281
bayan,aftermath,disgust,0.281
m,saturated,disgust,0.281
daina,desist,disgust,0.281
giya,wince,disgust,0.281
rashin adalci,unfair,disgust,0.281
gafartawa,remiss,disgust,0.281
rashin jin daɗi,uneasy,disgust,0.273
canza launi,discolored,disgust,0.273
huci,huff,disgust,0.273
kotun,tribunal,disgust,0.273
rigima,wrangling,disgust,0.273
ma'aikaci,bureaucrat,disgust,0.266
rashin gamsuwa,unsatisfied,disgust,0.266
rashin iya aiki,inefficiency,disgust,0.266
ja jiki,crawl,disgust,0.266
m,weird,disgust,0.266
siyasa,politic,disgust,0.266
rashin mutunci,impolite,disgust,0.266
sanyi,coldness,disgust,0.266
swig,swig,disgust,0.266
m,frantic,disgust,0.266
kifin teku mai kafa takwas,octopus,disgust,0.258
incase,incase,disgust,0.258
kwafin kwafi,copycat,disgust,0.258
bacin rai,chagrin,disgust,0.258
gruff,gruff,disgust,0.258
zagi,sarcasm,disgust,0.258
barrow,barrow,disgust,0.258
ilhami,instinctive,disgust,0.258
m,rascal,disgust,0.258
shanghai,shanghai,disgust,0.25
john,john,disgust,0.25
rashin fahimta,misconception,disgust,0.25
rashin son zuciya,disinclined,disgust,0.25
rasa,lose,disgust,0.25
cupping,cupping,disgust,0.25
hulda,hulk,disgust,0.25
biri,baboon,disgust,0.25
roko,rook,disgust,0.242
kyauta,gratuitous,disgust,0.242
abokin gaba,opponent,disgust,0.242
jadawalin kuɗin fito,tariff,disgust,0.242
a haɗe,entangled,disgust,0.242
goge,scrub,disgust,0.242
rashin fahimta,misstatement,disgust,0.234
tsawaita,prolong,disgust,0.234
m,questionable,disgust,0.234
rashin sa'a,unlucky,disgust,0.234
m,lagging,disgust,0.234
koma baya,backwardness,disgust,0.234
rashin so,reluctance,disgust,0.234
murabus,resign,disgust,0.234
mara amfani,ineffectual,disgust,0.227
juyawa,reversal,disgust,0.227
m,fussy,disgust,0.227
tsoho,default,disgust,0.227
tallafi,subsidy,disgust,0.227
maras so,unpopular,disgust,0.227
wanda bai cancanta ba,disqualified,disgust,0.227
nauyi,weight,disgust,0.219
dame,dame,disgust,0.219
m,intense,disgust,0.219
man fetur,petroleum,disgust,0.219
kubuce,evade,disgust,0.219
yamutse fuska,frowning,disgust,0.219
m,unhappy,disgust,0.211
actionable,actionable,disgust,0.211
tawny,tawny,disgust,0.211
jaki,donkey,disgust,0.211
gnome,gnome,disgust,0.203
halin ko in kula,indifference,disgust,0.203
hamada,desert,disgust,0.203
rave,rave,disgust,0.203
m,inconvenient,disgust,0.203
tabo,speck,disgust,0.203
rashin tausayi,awkwardness,disgust,0.203
birch,birch,disgust,0.203
dandy,dandy,disgust,0.203
kaho,hood,disgust,0.203
saboda,owing,disgust,0.203
ulun,fleece,disgust,0.195
monochrome,monochrome,disgust,0.195
dabi'u,morals,disgust,0.195
airs,airs,disgust,0.195
bata,misguided,disgust,0.195
kuka,howl,disgust,0.195
gelatin,gelatin,disgust,0.195
dabbling,dabbling,disgust,0.195
shahararre,celebrity,disgust,0.188
kaucewa,avoid,disgust,0.188
mutunci,gent,disgust,0.188
dadi,lush,disgust,0.188
tsayayye,stalemate,disgust,0.188
karami,lesser,disgust,0.188
mallaka,possession,disgust,0.18
mai da'awa,claimant,disgust,0.18
nutse,sunk,disgust,0.18
abin dariya,laughable,disgust,0.18
hanci,nose,disgust,0.18
ya fi girma,larger,disgust,0.164
yan kasuwa,thrift,disgust,0.164
zafi,hoot,disgust,0.164
baki,mouthful,disgust,0.164
babu shakka,undoubted,disgust,0.164
ciki,pregnancy,disgust,0.164
aku,parrot,disgust,0.156
wuri mara kyau,misplace,disgust,0.156
kururuwa,clamor,disgust,0.156
hukunci,sentence,disgust,0.156
wajibi,obliging,disgust,0.156
mara suna,nameless,disgust,0.148
bummer,bummer,disgust,0.148
elf,elf,disgust,0.141
kyau,excellence,disgust,0.141
ji,feeling,disgust,0.141
juya,turn,disgust,0.133
launin toka,gray,disgust,0.133
asymmetry,asymmetry,disgust,0.133
m,clumsy,disgust,0.133
rumfa,stall,disgust,0.133
bran,bran,disgust,0.125
ubangiji,lord,disgust,0.125
a ƙarshe,finally,disgust,0.125
renon,nurture,disgust,0.117
dandano,savor,disgust,0.117
rufewa,cove,disgust,0.117
cin nasara,winning,disgust,0.109
lemun tsami,lemon,disgust,0.109
mai karfi,powerful,disgust,0.102
kyalkyali,glitter,disgust,0.094
ciki,interior,disgust,0.086
hankali,mind,disgust,0.086
sha'awar,interested,disgust,0.078
yawa,abundance,disgust,0.078
bi da,treat,disgust,0.078
irin,kite,disgust,0.055
gaskiya,honest,disgust,0.055
mai tawali'u,humble,disgust,0.047
itace,tree,disgust,0.039
azabtarwa,torture,fear,0.984
'yan ta'adda,terrorist,fear,0.972
ta'addanci,terrorism,fear,0.969
'yan ta'adda,terrorists,fear,0.969
m,horrific,fear,0.969
harin kunar bakin wake,suicidebombing,fear,0.967
kashe,kill,fear,0.962
mai kisan kai,homicidal,fear,0.959
bala'i,catastrophe,fear,0.953
mai kisan kai,murderer,fear,0.953
halaka,annihilate,fear,0.953
ta'addanci,terror,fear,0.953
mutuwa,dying,fear,0.948
yaki,war,fear,0.942
tashin bam,bombing,fear,0.938
bam,bomb,fear,0.935
makamai masu linzami,missiles,fear,0.934
tsoro,horror,fear,0.923
firgita,horrified,fear,0.922
zalunci,brutality,fear,0.922
masu shan jini,bloodthirsty,fear,0.922
