translatedText,word,emotion,emotion-intensity-score
aha ọjọọ,infamous,disgust,0.289
onye nchacha,janitor,disgust,0.289
katkizim,catechism,disgust,0.289
gaby,gaby,disgust,0.281
machibidoro,prohibited,disgust,0.281
sochiri,aftermath,disgust,0.281
jujuru afọ,saturated,disgust,0.281
kwusi,desist,disgust,0.281
mmanya,wince,disgust,0.281
adighi mma,unfair,disgust,0.281
gbaghara,remiss,disgust,0.281
obi erughị ala,uneasy,disgust,0.273
gbachapụrụ agbachapụ,discolored,disgust,0.273
gbuo,huff,disgust,0.273
ụlọikpe,tribunal,disgust,0.273
na -ese okwu,wrangling,disgust,0.273
bureaucrat,bureaucrat,disgust,0.266
enweghị afọ ojuju,unsatisfied,disgust,0.266
adighi ike,inefficiency,disgust,0.266
iri ari,crawl,disgust,0.266
dị egwu,weird,disgust,0.266
ndọrọ ndọrọ ọchịchị,politic,disgust,0.266
enweghi nkwanye ugwu,impolite,disgust,0.266
oyi,coldness,disgust,0.266
swig,swig,disgust,0.266
na -atụ ụjọ,frantic,disgust,0.266
ọktopus,octopus,disgust,0.258
adịghị ama ama,incase,disgust,0.258
copycat,copycat,disgust,0.258
ewute,chagrin,disgust,0.258
gbuo,gruff,disgust,0.258
okwu mkparị,sarcasm,disgust,0.258
barrow,barrow,disgust,0.258
mmuo,instinctive,disgust,0.258
nzuzu,rascal,disgust,0.258
shanghai,shanghai,disgust,0.25
john,john,disgust,0.25
echiche na -ezighi ezi,misconception,disgust,0.25
enweghị mmasị,disinclined,disgust,0.25
ida,lose,disgust,0.25
iko,cupping,disgust,0.25
nko,hulk,disgust,0.25
adaka,baboon,disgust,0.25
rook,rook,disgust,0.242
enweghị afọ ojuju,gratuitous,disgust,0.242
onye mmegide,opponent,disgust,0.242
tarifu,tariff,disgust,0.242
kegidere,entangled,disgust,0.242
sikrob,scrub,disgust,0.242
nkọwa na -ezighi ezi,misstatement,disgust,0.234
gbatịa,prolong,disgust,0.234
ajuju,questionable,disgust,0.234
kechioma,unlucky,disgust,0.234
na -egbu oge,lagging,disgust,0.234
azụ azụ,backwardness,disgust,0.234
ekweghiekwe,reluctance,disgust,0.234
gbara arụkwaghịm,resign,disgust,0.234
adighi ike,ineffectual,disgust,0.227
ntụgharị,reversal,disgust,0.227
iwe iwe,fussy,disgust,0.227
ndabara,default,disgust,0.227
enyemaka,subsidy,disgust,0.227
enweghị mmasị,unpopular,disgust,0.227
na -erughị eru,disqualified,disgust,0.227
ibu ibu,weight,disgust,0.219
dame,dame,disgust,0.219
siri ike,intense,disgust,0.219
mmanụ ala,petroleum,disgust,0.219
zere,evade,disgust,0.219
iwe iwe,frowning,disgust,0.219
enweghi obi uto,unhappy,disgust,0.211
actionable,actionable,disgust,0.211
tawny,tawny,disgust,0.211
ịnyịnya ibu,donkey,disgust,0.211
gnome,gnome,disgust,0.203
enweghị mmasị,indifference,disgust,0.203
ọzara,desert,disgust,0.203
rave,rave,disgust,0.203
adighi ike,inconvenient,disgust,0.203
speck,speck,disgust,0.203
ihere,awkwardness,disgust,0.203
birch,birch,disgust,0.203
dandy,dandy,disgust,0.203
mkpuchi,hood,disgust,0.203
n'ihi,owing,disgust,0.203
ajị anụ,fleece,disgust,0.195
monochrome,monochrome,disgust,0.195
omume,morals,disgust,0.195
ikuku,airs,disgust,0.195
hiere ụzọ,misguided,disgust,0.195
tie mkpu,howl,disgust,0.195
gelatin nri,gelatin,disgust,0.195
na -ese okwu,dabbling,disgust,0.195
onye ama ama,celebrity,disgust,0.188
zere,avoid,disgust,0.188
ndị ọma,gent,disgust,0.188
lush,lush,disgust,0.188
nkwụsị,stalemate,disgust,0.188
nke nta,lesser,disgust,0.188
ihe onwunwe,possession,disgust,0.18
onye na -azọrọ,claimant,disgust,0.18
mikpuo,sunk,disgust,0.18
na -achị ọchị,laughable,disgust,0.18
imi,nose,disgust,0.18
ibu,larger,disgust,0.164
ichekwa ego,thrift,disgust,0.164
kpoo,hoot,disgust,0.164
ọnụ,mouthful,disgust,0.164
obi abụọ adịghị ya,undoubted,disgust,0.164
afọ ime,pregnancy,disgust,0.164
icheoku,parrot,disgust,0.156
emehie,misplace,disgust,0.156
mkpu,clamor,disgust,0.156
ikpe,sentence,disgust,0.156
na -akwụ ụgwọ,obliging,disgust,0.156
enweghi aha,nameless,disgust,0.148
na -eme mkpọtụ,bummer,disgust,0.148
elf,elf,disgust,0.141
kacha mma,excellence,disgust,0.141
mmetụta,feeling,disgust,0.141
tụgharịa,turn,disgust,0.133
isi awọ,gray,disgust,0.133
asymmetry,asymmetry,disgust,0.133
ntugheriukwu,clumsy,disgust,0.133
uloanumaanu,stall,disgust,0.133
bran,bran,disgust,0.125
onyenwe,lord,disgust,0.125
n'ikpeazụ,finally,disgust,0.125
ịzụlite,nurture,disgust,0.117
esi ísì,savor,disgust,0.117
anyaukwu,cove,disgust,0.117
na -emeri,winning,disgust,0.109
oroma nkịrịsị,lemon,disgust,0.109
dị ike,powerful,disgust,0.102
ewute,glitter,disgust,0.094
ime,interior,disgust,0.086
uche,mind,disgust,0.086
nwere mmasị,interested,disgust,0.078
ụba,abundance,disgust,0.078
emeso,treat,disgust,0.078
egbe,kite,disgust,0.055
eziokwu,honest,disgust,0.055
ịdị umeala n'obi,humble,disgust,0.047
osisi,tree,disgust,0.039
ahụhụ,torture,fear,0.984
onye na -eyi ọha egwu,terrorist,fear,0.972
iyi ọha egwu,terrorism,fear,0.969
ndị na -eyi ọha egwu,terrorists,fear,0.969
egwu,horrific,fear,0.969
igbu onwe onye,suicidebombing,fear,0.967
gbuo,kill,fear,0.962
igbu mmadu,homicidal,fear,0.959
ọdachi,catastrophe,fear,0.953
ogbu mmadu,murderer,fear,0.953
ikpochapu,annihilate,fear,0.953
ụjọ,terror,fear,0.953
na -anwụ anwụ,dying,fear,0.948
agha,war,fear,0.942
ogbunigwe,bombing,fear,0.938
bombu,bomb,fear,0.935
akụ ụta,missiles,fear,0.934
egwu,horror,fear,0.923
egwu,horrified,fear,0.922
obi ojoo,brutality,fear,0.922
ndị ọbara na -agụ,bloodthirsty,fear,0.922
egwu,terrorize,fear,0.922
na -egbu ọchụ,murderous,fear,0.92
mgbuchapụ,massacre,fear,0.911
na -emenye ụjọ,terrifying,fear,0.906
igbu ọchụ,murder,fear,0.906
onwu,fatality,fear,0.906
na -emenye ụjọ,horrifying,fear,0.906
ibi ugwu,mutilation,fear,0.906
egwu,horrors,fear,0.906
na -egbu,killing,fear,0.906
mbibi,devastation,fear,0.906
gbuo,assassinate,fear,0.906
Oké mgbukpọ,holocaust,fear,0.906
mmụọ ọjọọ,demon,fear,0.906
ụjọ,terrified,fear,0.906
igbu onwe onye,suicidal,fear,0.898
mwakpo,assault,fear,0.891
n'obe,crucifixion,fear,0.891
ogbugbu,slaughter,fear,0.891
tọọrọ,kidnap,fear,0.891
idikwe,doomed,fear,0.888
nsi,poisoned,fear,0.886
igbu onwe onye,suicide,fear,0.879
mgbawa,explosion,fear,0.879
na -egbu egbu,deadly,fear,0.875
ọdachi,disaster,fear,0.875
mkpochapu,annihilation,fear,0.875
nkwarụ,dismemberment,fear,0.875
egwu,threatening,fear,0.875
mwepu,suffocation,fear,0.875
ogbu mmadu,assassin,fear,0.875
ọdachi,disastrous,fear,0.875
anụ ọhịa,savagery,fear,0.875
ogbugbu,slaughtering,fear,0.875
ndina n'ike,rape,fear,0.87
hell,hell,fear,0.86
ihe mgbawa,explosive,fear,0.859
na -awakpo,attacking,fear,0.859
onye ogbugbu,executioner,fear,0.859
ọdachi,tragedy,fear,0.859
ụlọ ogbugbu,slaughterhouse,fear,0.859
agha,warfare,fear,0.859
anthrax,anthrax,fear,0.859
mmeko nwoke,molestation,fear,0.859
guillotine,guillotine,fear,0.859
ikpochapu,annihilated,fear,0.859
igbu ọchụ,homicide,fear,0.859
mwụfu ọbara,bloodshed,fear,0.859
ndị na -ekwu okwu,ihatespiders,fear,0.859
ihe egwu,peril,fear,0.859
arụrụala,barbaric,fear,0.859
ndị mmụọ ọjọọ,demonic,fear,0.859
egwu,dread,fear,0.859
na -eku ume,suffocating,fear,0.858
aghụghọ,treachery,fear,0.856
egwu,fright,fear,0.853
ejula,panicked,fear,0.844
ogbu mmadu,slayer,fear,0.844
ebe a na -edebe ozu,morgue,fear,0.844
apọkalips,apocalypse,fear,0.844
ogologo anụ,monster,fear,0.844
egwu,afraid,fear,0.844
ihe arụ,abomination,fear,0.844
rie,drown,fear,0.844
na -egbu mgbu,painful,fear,0.844
egwu,scare,fear,0.844
na -atụ ụjọ,petrified,fear,0.844
egwu,frightened,fear,0.844
ogbugbu,execution,fear,0.844
traumatic,traumatic,fear,0.844
egwu,frightening,fear,0.844
ịbọ ọbọ,vengeance,fear,0.844
ogbunigwe,bombardment,fear,0.844
na -ebibi,destroying,fear,0.844
egwu,scariest,fear,0.844
ọnwụ,death,fear,0.843
ogbaaghara,chaos,fear,0.839
egwu,ghastly,fear,0.836
ihe ọjọọ,evil,fear,0.833
ogbugbu,assassination,fear,0.828
n'ike,violently,fear,0.828
na -egbu egbu,fatal,fear,0.828
bọmbụ,grenade,fear,0.828
itu egwu,frighten,fear,0.828
ekwensu,devil,fear,0.828
hellish,hellish,fear,0.828
ọrịa kansa,cancer,fear,0.828
nro nro,nightmare,fear,0.828
onye mwakpo,intruder,fear,0.828
mbibi,doom,fear,0.828
ndị oji egbe,gunmen,fear,0.828
gbawaa,explode,fear,0.828
trauma,trauma,fear,0.828
egwu,fear,fear,0.828
ụbọchị mbibi,doomsday,fear,0.828
tọọrọ,kidnapped,fear,0.828
obi ojoo,brutal,fear,0.828
kpọnwụọ,paralyze,fear,0.828
igbu mmadu,manslaughter,fear,0.828
mkpochapu,eradication,fear,0.828
ọrịa,morbidity,fear,0.82
ngọngọ,crippling,fear,0.817
obi tara mmiri,savage,fear,0.814
nsi,poisonous,fear,0.812
ime ihe ike,violence,fear,0.812
na -ebibi ihe,destructive,fear,0.812
onye mwakpo,aggressor,fear,0.812
obi nkolopu,heartattack,fear,0.812
agbapụ,shooting,fear,0.812
ala ọma jijiji,quake,fear,0.812
ọmụma ikpe,damnation,fear,0.812
ahụhụ,suffering,fear,0.812
anuahade,crushed,fear,0.812
egwu,frightful,fear,0.812
na -eme ihe ike,violent,fear,0.812
ala ọma jijiji,earthquake,fear,0.812
ajọ ifufe,hurricane,fear,0.811
mkporo,imprisoned,fear,0.811
kpochapụ,exterminate,fear,0.81
na -atụ egwu,fearing,fear,0.808
ọbara ọgbụgba,hemorrhage,fear,0.807
na -egbu egbu,lethal,fear,0.806
mmekpa ahụ,torment,fear,0.806
nsi,venom,fear,0.804
claustrophobia,claustrophobia,fear,0.803
Ihe egwu,danger,fear,0.802
agwọ,snakes,fear,0.802
ohi,robbery,fear,0.8
kpochapụrụ,obliterated,fear,0.8
ịpụ apụ,exorcism,fear,0.8
egwu,terrifies,fear,0.798
monstrosity,monstrosity,fear,0.797
onwu,mortality,fear,0.797
mkpagbu,persecution,fear,0.797
ndị na -atụ bọmbụ,bombers,fear,0.797
mkpochapu,extermination,fear,0.797
mbibi,destruction,fear,0.797
nsi,poison,fear,0.797
obi ojoo,cruelty,fear,0.797
cyanide,cyanide,fear,0.797
mwakpo,attack,fear,0.797
na -emerụ ahụ,harmful,fear,0.797
nsị,hysteria,fear,0.797
egwu kacha ukwuu,biggestfear,fear,0.797
nsogbu ọgụ,anxietyattack,fear,0.797
enweghi ngwọta,incurable,fear,0.797
dị egwu,dreadfully,fear,0.796
oku oku,arson,fear,0.794
emebi,devastate,fear,0.792
onye ọchịchị aka ike,tyrant,fear,0.788
agha agha,warcrimes,fear,0.785
laa n'iyi,perish,fear,0.784
egwu,feared,fear,0.782
na -apụ apụ,freakingout,fear,0.781
dị ka agha,warlike,fear,0.781
adịghị ndụ,lifeless,fear,0.781
ohu,enslaved,fear,0.781
iti mkpu,screaming,fear,0.781
maniac,maniac,fear,0.781
nsi,venomous,fear,0.781
ọbara,bloody,fear,0.781
mwakpo,rampage,fear,0.781
ntiwapụ ọrịa,epidemic,fear,0.776
agwo,snake,fear,0.776
egwu egwu,panicattack,fear,0.774
dị ize ndụ,dangerously,fear,0.766
imebi,violation,fear,0.766
ọgba aghara,riot,fear,0.766
Oo chi m akpọọ m ọkụ,ohshit,fear,0.766
ụgbọ mmiri kpuru,shipwreck,fear,0.766
akpụ,tumor,fear,0.766
egwu,fearful,fear,0.766
dị ize ndụ,hazardous,fear,0.766
kpochapụ,obliterate,fear,0.766
mmegwara,reprisal,fear,0.766
nsogbu,crisis,fear,0.766
onye omekome,criminal,fear,0.766
igbasa,detonate,fear,0.766
inferno,inferno,fear,0.766
onye mwakpo,invader,fear,0.766
wakporo,invade,fear,0.766
jihad,jihad,fear,0.766
nwụọ,die,fear,0.766
ekpenta,leprosy,fear,0.766
egwu,scary,fear,0.766
claustrophobic,claustrophobic,fear,0.765
hyperventilating,hyperventilating,fear,0.762
nrọ ọjọọ,nightmares,fear,0.759
bibiri,destroyed,fear,0.754
dị egwu,ghostly,fear,0.754
ọchịchị aka ike,tyranny,fear,0.75
onye aghụghọ,treacherous,fear,0.75
mkpochapu,obliteration,fear,0.75
ajọ ifufe,hurricanes,fear,0.75
dị ize ndụ,dangerous,fear,0.75
ụjọ,panic,fear,0.75
onye anarchist,anarchist,fear,0.75
ogbunigwe,projectiles,fear,0.75
dị egwu,dreadful,fear,0.75
ọdachi,tragedies,fear,0.75
ogba aghara,anarchy,fear,0.75
ọgbụgbọ ọgbụgba,cholera,fear,0.75
onye mbibi,destroyer,fear,0.75
ọgba aghara,riotous,fear,0.75
ptsd,ptsd,fear,0.75
ụlọ ozu,mortuary,fear,0.75
nyagbu,strangle,fear,0.75
mkporo,imprisonment,fear,0.75
egwu,fears,fear,0.75
anaconda,anaconda,fear,0.75
ịgba ohu,slavery,fear,0.75
odachi,hazard,fear,0.75
ihe mberede,accident,fear,0.75
mgbu,agony,fear,0.75
mkpọtụ,wrenching,fear,0.75
ajọ ọrịa,malignancy,fear,0.742
na -eri anụ mmadụ,cannibal,fear,0.74
ogbunigwe,bombard,fear,0.74
ihe arụ,abominable,fear,0.738
anụ ọhịa,beast,fear,0.734
oria,diseased,fear,0.734
mafia,mafia,fear,0.734
egbe,gun,fear,0.734
dị njọ,malignant,fear,0.734
melee,melee,fear,0.734
onye na -atụ bọmbụ,bomber,fear,0.734
egwu,gore,fear,0.734
ogbunigwe,missile,fear,0.734
okuku,crash,fear,0.734
ọchịchị aka ike,dictatorship,fear,0.734
mpako,mutiny,fear,0.734
njigide,hostage,fear,0.734
mkpọnwụ,paralysis,fear,0.734
mebiri,victimized,fear,0.734
egwu,threaten,fear,0.734
jọgburu onwe ya,horrible,fear,0.734
egwu,scared,fear,0.734
gbaa,shoot,fear,0.734
gbara,shot,fear,0.734
bụrụ ọnụ,cursed,fear,0.734
nhụsianya,misery,fear,0.734
hyperventilate,hyperventilate,fear,0.734
rụrụ arụ,depraved,fear,0.734
aka ike,tyrannical,fear,0.734
oké ifufe,tornado,fear,0.734
ekwensu,devilish,fear,0.734
ọgba aghara,turmoil,fear,0.733
ọgụ,combat,fear,0.728
agụ iyi,alligator,fear,0.727
mbibi,ruin,fear,0.725
onye na -agba ụta,shooter,fear,0.722
na efe efe,contagious,fear,0.72
tie mkpu,scream,fear,0.719
na -emebi ihe,devastating,fear,0.719
mpụ,crime,fear,0.719
dị egwu,excruciating,fear,0.719
ihe mberede,emergency,fear,0.719
ọdịdọ,seizure,fear,0.719
ujo,shock,fear,0.719
egwu,phobia,fear,0.719
nchepụta,mortification,fear,0.719
agụụ,starvation,fear,0.719
lụọ ọgụ,fight,fear,0.719
merụrụ ahụ,injured,fear,0.719
ihe mberede,casualty,fear,0.719
obi nkoropụ,desperation,fear,0.719
ime ọpụpụ,miscarriage,fear,0.719
mmerụ ahụ,harm,fear,0.719
mbibi,havoc,fear,0.719
mgba,struggle,fear,0.719
gbuo,lynch,fear,0.719
na -atụ ụjọ,frantically,fear,0.717
ogbugbu,carnage,fear,0.717
infestation,infestation,fear,0.716
nkwụsị,standoff,fear,0.716
soscary,soscary,fear,0.712
na -atụ ụjọ,panicking,fear,0.708
mgbawa,rupture,fear,0.706
egwu,horrid,fear,0.705
na -atụ ụjọ,frantic,fear,0.705
ihe otiti,plague,fear,0.703
ida,collapse,fear,0.703
mebiri,deranged,fear,0.703
egwu,dreaded,fear,0.703
akwara,neurotic,fear,0.703
dị egwu,grisly,fear,0.703
gbuo,gash,fear,0.703
arsenic,arsenic,fear,0.703
sos,sos,fear,0.703
ili,burial,fear,0.703
sabotage,sabotage,fear,0.703
na -eme ihe ọjọọ,malevolent,fear,0.703
na -efe efe,infectious,fear,0.703
na -egbu mgbu,agonizing,fear,0.703
amoosu,witchcraft,fear,0.703
na -ama jijiji,harrowing,fear,0.703
mwakpo,assailant,fear,0.703
mebiri,wrecked,fear,0.703
egwu,hysterical,fear,0.703
Ọnụ,terminal,fear,0.703
isi mgbaka,schizophrenia,fear,0.703
nke mmụọ,diabolical,fear,0.703
onye gbara oso,fugitive,fear,0.703
gbawara agbawa,freaked,fear,0.703
azu,cobra,fear,0.703
na -eme ihe ike,aggressive,fear,0.703
vendetta,vendetta,fear,0.703
carcinoma,carcinoma,fear,0.703
psychosis,psychosis,fear,0.703
ọgba aghara,upheaval,fear,0.703
ịkpọasị,hatred,fear,0.703
anụ oriri,prey,fear,0.703
ngwu,cripple,fear,0.703
jikere,armed,fear,0.703
nnukwu mmiri ozuzo,avalanche,fear,0.703
nhụjuanya,anguish,fear,0.703
n'ike,forcibly,fear,0.7
agụ iyi,crocodile,fear,0.7
mgbatị,abduction,fear,0.7
onye mejọrọ,offender,fear,0.698
ọgba aghara,mayhem,fear,0.69
nchekasị,socialanxiety,fear,0.688
gory,gory,fear,0.688
chụpụ,banish,fear,0.688
anụ ọhịa,beastly,fear,0.688
onye iro,hostile,fear,0.688
radieshon,radiation,fear,0.688
mmegbu,oppression,fear,0.688
agoraphobia,agoraphobia,fear,0.688
merụọ ahụ,hurt,fear,0.688
na -efe efe,contagion,fear,0.688
ọrịa,disease,fear,0.688
shrapnel,shrapnel,fear,0.688
anarchism,anarchism,fear,0.688
ujo,trepidation,fear,0.688
n ambru nbì,ambush,fear,0.688
mgbawa,blast,fear,0.688
itinye ihe egwu,endanger,fear,0.688
mkpu,alarm,fear,0.688
ọnya,wounding,fear,0.688
mkparị,paranoid,fear,0.688
ajọ ifufe,cyclone,fear,0.688
okpuru,guerilla,fear,0.688
enweghị isi,rabid,fear,0.688
enweghị olileanya,hopeless,fear,0.688
leukemia,leukemia,fear,0.688
ọgụ,brawl,fear,0.688
ozu,cadaver,fear,0.688
osisi,gallows,fear,0.686
akpati ozu,coffin,fear,0.684
ara,madness,fear,0.675
gbasaa,spook,fear,0.673
ihe ojoo,grim,fear,0.672
ozu,carcass,fear,0.672
mmuo,ghost,fear,0.672
ụlọ mkpọrọ,dungeon,fear,0.672
ihe egwu,menace,fear,0.672
mmerụ ahụ,injury,fear,0.672
na -eyi egwu,menacing,fear,0.672
ndị agha,militants,fear,0.672
felon,felon,fear,0.672
na -etipịa,crushing,fear,0.672
egwu egwu,soscared,fear,0.672
ajụala,viper,fear,0.672
na -ala n'iyi,perishing,fear,0.672
frankenstorm,frankenstorm,fear,0.672
ndị agha,militia,fear,0.672
ntiwapụ,outbreak,fear,0.672
ụjọ jijiji,nervouswreck,fear,0.672
ụmụ ahụhụ,vermin,fear,0.672
mgbagharị,revolver,fear,0.672
freakedout,freakedout,fear,0.672
jọgburu onwe ya,awful,fear,0.672
aja,victim,fear,0.672
onye agha,combatant,fear,0.672
ihe ojoo,sinister,fear,0.672
na -asọ oyi,abhorrent,fear,0.672
onye ohi,thug,fear,0.672
arụrụala,atrocity,fear,0.672
na -akpagbu,persecute,fear,0.672
mmegbu,abuse,fear,0.672
igwu,stab,fear,0.672
mangle,mangle,fear,0.672
na -afụ ụfụ,hurting,fear,0.672
tarantula,tarantula,fear,0.672
òtù ọjọọ,gang,fear,0.672
gbajie,shatter,fear,0.672
afụ ọnụ,fangs,fear,0.672
iwe,fury,fear,0.672
egwu,scarier,fear,0.672
mgbawa,eruption,fear,0.672
na -ama jijiji,trembling,fear,0.672
e tiri ihe,battered,fear,0.667
dị egwu,ferocious,fear,0.667
ịtọgbọrọ n'efu,desolation,fear,0.667
akpịrị ịkpọ nkụ,cutthroat,fear,0.664
ọgbaghara,pandemic,fear,0.664
ugwu mgbawa,volcano,fear,0.663
egwu,scares,fear,0.66
obi ọjọọ,cruelly,fear,0.658
gbajie,smash,fear,0.656
onye sabo,traitor,fear,0.656
ntaramahụhụ,punishment,fear,0.656
obi tara mmiri,ruthless,fear,0.656
na -emenye ụjọ,alarming,fear,0.656
mmegbu,oppressive,fear,0.656
ududo,spider,fear,0.656
onye ọchịchị aka ike,dictator,fear,0.656
imegwara,revenge,fear,0.656
ọrịa strok,stroke,fear,0.656
ajọ ifufe,typhoon,fear,0.656
nọ n'ihe ize ndụ,endangered,fear,0.656
pọgatrị,purgatory,fear,0.656
iji ike emegbu mmadụ,bully,fear,0.656
ihe agha,armament,fear,0.656
na -agụsi ike,crazed,fear,0.656
onye ara,lunatic,fear,0.656
nsogbu,distress,fear,0.656
obi ojoo,malicious,fear,0.656
emetophobia,emetophobia,fear,0.656
coma,coma,fear,0.656
n'ọgbọ agha,battlefield,fear,0.656
adịghị mma,nefarious,fear,0.656
egwu,fearfully,fear,0.656
ara,insane,fear,0.656
mmerụ ahụ nke onwe,selfharm,fear,0.656
ikuku ikuku,blizzard,fear,0.656
ọgba aghara,tumult,fear,0.656
obi ojoo,cruel,fear,0.656
redioaktivu,radioactive,fear,0.656
ịkwa iko,debauchery,fear,0.656
onye anyaukwu,despotic,fear,0.656
neurosis,neurosis,fear,0.656
xenophobia,xenophobia,fear,0.656
enweghị isi,shitless,fear,0.656
mgbochi,encroachment,fear,0.656
nraranye,treason,fear,0.656
ogbunigwe,projectile,fear,0.654
tie ihe,flog,fear,0.653
mkpu,bang,fear,0.652
ihe mgbapụta,ransom,fear,0.644
mpụ,criminality,fear,0.642
menyeujo,intimidate,fear,0.641
na -emerụ ahụ,injurious,fear,0.641
duress,duress,fear,0.641
nghọta,hanging,fear,0.641
ọkụ ọgbụgba,wildfire,fear,0.641
tụrụ m n'anya,aghast,fear,0.641
mmegwara,retaliation,fear,0.641
ihe ojoo,hideous,fear,0.641
na -atụ egwu,dreading,fear,0.641
dị egwu,perilous,fear,0.641
mgbaka,dementia,fear,0.641
na -ewe iwe,raging,fear,0.641
nsogbu,vehement,fear,0.641
mgbagwoju anya,perturbation,fear,0.641
dastardly,dastardly,fear,0.641
onye njo,scoundrel,fear,0.641
ezubere iche,targeted,fear,0.641
agha,warlock,fear,0.641
akpụ,tumour,fear,0.641
mkpọka,wreck,fear,0.641
onwu,demise,fear,0.641
agwo agwo,rattlesnake,fear,0.641
njọ,deteriorate,fear,0.641
onye na -emegide Kraịst,antichrist,fear,0.641
ite ime,abortion,fear,0.641
dịpụrụ adịpụ,isolated,fear,0.641
na -ama jijiji,quivering,fear,0.641
tara ahụhụ,punished,fear,0.641
esemokwu,conflict,fear,0.641
mgbaka,demented,fear,0.641
ndị raptors,raptors,fear,0.641
nsogbu,haunt,fear,0.641
enweghị ike iku ume,cantbreathe,fear,0.641
banshee,banshee,fear,0.641
obi nkoropụ,despair,fear,0.641
bestial,bestial,fear,0.639
agwo,serpent,fear,0.638
ikpe,condemnation,fear,0.637
ngwa agha,armaments,fear,0.636
oku,fire,fear,0.636
na -emebi emebi,corrosive,fear,0.636
mwepu,exclusion,fear,0.636
ụjọ,nervousness,fear,0.627
daemon,daemon,fear,0.625
mkporo,incarceration,fear,0.625
onye na -agba ọgwụ mgbochi,smuggler,fear,0.625
nzuzu,lunacy,fear,0.625
o juru m anya,stunned,fear,0.625
ọrịa,infection,fear,0.625
ọrịa,virulence,fear,0.625
mbibi,ruinous,fear,0.625
na -arịa ọrịa,sickening,fear,0.625
