translatedText,word,emotion,emotion-intensity-score
alailera,unhealthy,disgust,0.367
pitfall,pitfall,disgust,0.367
kadi,cad,disgust,0.367
wimpy,wimpy,disgust,0.367
iwariri,shuddering,disgust,0.367
ṣi kuro,stripped,disgust,0.367
iyasoto,exclusion,disgust,0.367
toad,toad,disgust,0.367
ibanuje,disillusionment,disgust,0.367
gbuuru,squelch,disgust,0.367
fi agbara mu,coerce,disgust,0.367
ipalara,hurtful,disgust,0.367
gbangba,blatant,disgust,0.367
Gbaga,damn,disgust,0.359
iṣọtẹ,rebellion,disgust,0.359
oddity,oddity,disgust,0.359
ailagbara,ineptitude,disgust,0.359
sọnu,dispose,disgust,0.359
ti kọ silẹ,deserted,disgust,0.359
ni ibamu,incompatible,disgust,0.359
aigboran,disobedience,disgust,0.359
kokoro,bug,disgust,0.359
aidaniloju,uncertain,disgust,0.352
iwa aiṣedeede,misbehavior,disgust,0.352
aipe,inept,disgust,0.352
imuna,fierce,disgust,0.352
compost,compost,disgust,0.352
obi,obi,disgust,0.352
ti ko tọ,wrongful,disgust,0.352
ibanuje,frustrate,disgust,0.352
itemole,crushed,disgust,0.352
yeye,ridiculous,disgust,0.352
agbẹjọro,lawyer,disgust,0.352
binu,displeased,disgust,0.352
idasilẹ,dismissal,disgust,0.352
ẹran ara,flesh,disgust,0.352
ẹjọ,litigate,disgust,0.352
lodi si,untoward,disgust,0.352
ihamon,censor,disgust,0.352
gige,cutting,disgust,0.352
flinch,flinch,disgust,0.352
ko gba,disapprove,disgust,0.344
dinku,depreciate,disgust,0.344
omije,tearful,disgust,0.344
aifọkanbalẹ,unsettled,disgust,0.336
lumpy,lumpy,disgust,0.336
ariyanjiyan,bickering,disgust,0.336
iyasoto,disinclination,disgust,0.336
ọkàn -àyà,heartsick,disgust,0.336
ẹjọ,lawsuit,disgust,0.336
awọ ara,discoloration,disgust,0.336
lairi,thoughtless,disgust,0.336
ko gba laaye,disallowed,disgust,0.336
igbekele,distrust,disgust,0.336
kùn,grumble,disgust,0.336
exigent,exigent,disgust,0.336
daft,daft,disgust,0.336
binu,annoy,disgust,0.336
ainitẹlọrun,discontent,disgust,0.336
ikorira,disliked,disgust,0.336
blunder,blunder,disgust,0.336
rara,excluded,disgust,0.328
arekereke,sly,disgust,0.328
aisedeede,instability,disgust,0.328
ibinu,exasperation,disgust,0.328
imunibinu,provoking,disgust,0.328
dojuti,inhibit,disgust,0.328
unmanageable,unmanageable,disgust,0.328
hydrophobia,hydrophobia,disgust,0.328
kigbe,whine,disgust,0.328
cacophony,cacophony,disgust,0.328
banuje,disappointed,disgust,0.328
olùfẹ́ ọrọ̀ àlùmọ́nì,materialist,disgust,0.328
ẹdun ọkan,grievance,disgust,0.328
alaitẹlọrun,unsatisfactory,disgust,0.328
sinilona,misleading,disgust,0.321
ibinu,annoyance,disgust,0.32
kérora,groan,disgust,0.32
ẹgan,reproach,disgust,0.32
ni ihamọ,confined,disgust,0.32
sẹ,disclaim,disgust,0.32
esufulawa,soot,disgust,0.32
aiṣedeede,unequal,disgust,0.32
asọ,rags,disgust,0.32
alaigbagbọ,disapproving,disgust,0.32
mishap,mishap,disgust,0.32
aiṣedede,disservice,disgust,0.32
humbug,humbug,disgust,0.32
dinku,depreciated,disgust,0.312
ẹkọ ẹkọ,theism,disgust,0.312
yọkuro,disincline,disgust,0.312
burke,burke,disgust,0.312
ikun,stomach,disgust,0.312
gbowolori,overpriced,disgust,0.312
ṣofintoto,criticize,disgust,0.312
sinmi,sneeze,disgust,0.312
ile,soil,disgust,0.312
aibojumu,inappropriate,disgust,0.312
alaironu,inconsiderate,disgust,0.312
bang,bang,disgust,0.305
ikorira,disliking,disgust,0.305
aisore,unfriendly,disgust,0.305
àgò,shack,disgust,0.305
wiwaba,latent,disgust,0.305
iyapa,disparity,disgust,0.305
unaccountable,unaccountable,disgust,0.305
kikoro,grumpy,disgust,0.305
gall,gall,disgust,0.305
ti ko gba laaye,inadmissible,disgust,0.305
coop,coop,disgust,0.304
ọgbẹ,soreness,disgust,0.297
apejọ,congress,disgust,0.297
oriyin,disappointment,disgust,0.297
igbe,growling,disgust,0.297
aibikita,disregarded,disgust,0.297
idaduro,delay,disgust,0.297
ibawi,scold,disgust,0.297
Ole,rogue,disgust,0.297
arinsehin,backwards,disgust,0.297
ìdánìkanwà,lonely,disgust,0.297
ogbontarigi,notoriety,disgust,0.289
nettle,nettle,disgust,0.289
flop,flop,disgust,0.289
ailokiki,infamous,disgust,0.289
olutọju ile,janitor,disgust,0.289
katikisi,catechism,disgust,0.289
gaby,gaby,disgust,0.281
leewọ,prohibited,disgust,0.281
igbeyin,aftermath,disgust,0.281
po lopolopo,saturated,disgust,0.281
dawọ duro,desist,disgust,0.281
waini,wince,disgust,0.281
aiṣedeede,unfair,disgust,0.281
idariji,remiss,disgust,0.281
aibalẹ,uneasy,disgust,0.273
awọ,discolored,disgust,0.273
ewu,huff,disgust,0.273
ile -ẹjọ,tribunal,disgust,0.273
jijakadi,wrangling,disgust,0.273
bureaucrat,bureaucrat,disgust,0.266
ti ko ni itẹlọrun,unsatisfied,disgust,0.266
aisekokari,inefficiency,disgust,0.266
ra ra,crawl,disgust,0.266
eemọ,weird,disgust,0.266
oloselu,politic,disgust,0.266
alaibọwọ,impolite,disgust,0.266
otutu,coldness,disgust,0.266
swig,swig,disgust,0.266
alaigbọran,frantic,disgust,0.266
ẹja ẹlẹsẹ mẹjọ,octopus,disgust,0.258
bi o ba ṣẹlẹ pe,incase,disgust,0.258
idaako,copycat,disgust,0.258
ibanuje,chagrin,disgust,0.258
gruff,gruff,disgust,0.258
ẹgàn,sarcasm,disgust,0.258
barrow,barrow,disgust,0.258
imotuntun,instinctive,disgust,0.258
oniruru,rascal,disgust,0.258
shanghai,shanghai,disgust,0.25
john,john,disgust,0.25
àṣìlóye,misconception,disgust,0.25
alaigbọran,disinclined,disgust,0.25
padanu,lose,disgust,0.25
kikopa,cupping,disgust,0.25
iho,hulk,disgust,0.25
obo,baboon,disgust,0.25
rook,rook,disgust,0.242
ọfẹ,gratuitous,disgust,0.242
alatako,opponent,disgust,0.242
owo idiyele,tariff,disgust,0.242
ti a dapọ,entangled,disgust,0.242
scrub,scrub,disgust,0.242
aiṣedeede,misstatement,disgust,0.234
gun,prolong,disgust,0.234
ni ibeere,questionable,disgust,0.234
lailoriire,unlucky,disgust,0.234
alailara,lagging,disgust,0.234
sẹhin,backwardness,disgust,0.234
alaigbọran,reluctance,disgust,0.234
fi ipo silẹ,resign,disgust,0.234
alailere,ineffectual,disgust,0.227
ifaseyin,reversal,disgust,0.227
ariwo,fussy,disgust,0.227
aiyipada,default,disgust,0.227
iranlọwọ,subsidy,disgust,0.227
ti ko gbale,unpopular,disgust,0.227
iwakọ,disqualified,disgust,0.227
àdánù,weight,disgust,0.219
dame,dame,disgust,0.219
kikankikan,intense,disgust,0.219
epo,petroleum,disgust,0.219
sa fun,evade,disgust,0.219
frowning,frowning,disgust,0.219
alainidunnu,unhappy,disgust,0.211
actionable,actionable,disgust,0.211
tawny,tawny,disgust,0.211
kẹtẹkẹtẹ,donkey,disgust,0.211
gnome,gnome,disgust,0.203
aibikita,indifference,disgust,0.203
aṣálẹ̀,desert,disgust,0.203
rave,rave,disgust,0.203
korọrun,inconvenient,disgust,0.203
erupẹ,speck,disgust,0.203
àìrọrùn,awkwardness,disgust,0.203
birch,birch,disgust,0.203
dandy,dandy,disgust,0.203
ibori,hood,disgust,0.203
nitori,owing,disgust,0.203
irun -agutan,fleece,disgust,0.195
monochrome,monochrome,disgust,0.195
iwa,morals,disgust,0.195
afẹfẹ,airs,disgust,0.195
ti ko tọ,misguided,disgust,0.195
hu,howl,disgust,0.195
gelatin,gelatin,disgust,0.195
dabbling,dabbling,disgust,0.195
gbajumọ,celebrity,disgust,0.188
yago fun,avoid,disgust,0.188
jeje,gent,disgust,0.188
ọti,lush,disgust,0.188
idaduro,stalemate,disgust,0.188
kere,lesser,disgust,0.188
ini,possession,disgust,0.18
olufisun,claimant,disgust,0.18
rì,sunk,disgust,0.18
ẹrín,laughable,disgust,0.18
imu,nose,disgust,0.18
tobi,larger,disgust,0.164
ọlọrọ,thrift,disgust,0.164
gbo,hoot,disgust,0.164
ẹnu,mouthful,disgust,0.164
laiseaniani,undoubted,disgust,0.164
oyun,pregnancy,disgust,0.164
parrot,parrot,disgust,0.156
ibi ti ko tọ,misplace,disgust,0.156
ariwo,clamor,disgust,0.156
gbolohun,sentence,disgust,0.156
ọranyan,obliging,disgust,0.156
alaini oruko,nameless,disgust,0.148
idamu,bummer,disgust,0.148
elf,elf,disgust,0.141
iperegede,excellence,disgust,0.141
rilara,feeling,disgust,0.141
tan,turn,disgust,0.133
grẹy,gray,disgust,0.133
asymmetry,asymmetry,disgust,0.133
alaigbọran,clumsy,disgust,0.133
da duro,stall,disgust,0.133
bran,bran,disgust,0.125
oluwa,lord,disgust,0.125
nipari,finally,disgust,0.125
tọ́jú,nurture,disgust,0.117
adun,savor,disgust,0.117
ibora,cove,disgust,0.117
gba,winning,disgust,0.109
lẹmọnu,lemon,disgust,0.109
alagbara,powerful,disgust,0.102
didan,glitter,disgust,0.094
inu ilohunsoke,interior,disgust,0.086
lokan,mind,disgust,0.086
nife,interested,disgust,0.078
opo,abundance,disgust,0.078
toju,treat,disgust,0.078
kite,kite,disgust,0.055
ooto,honest,disgust,0.055
onirẹlẹ,humble,disgust,0.047
igi,tree,disgust,0.039
ìdálóró,torture,fear,0.984
apanilaya,terrorist,fear,0.972
ipanilaya,terrorism,fear,0.969
onijagidijagan,terrorists,fear,0.969
oburewa,horrific,fear,0.969
igbẹmi ara ẹni,suicidebombing,fear,0.967
pa,kill,fear,0.962
apaniyan,homicidal,fear,0.959
ajalu,catastrophe,fear,0.953
apànìyàn,murderer,fear,0.953
parun,annihilate,fear,0.953
ẹru,terror,fear,0.953
ku,dying,fear,0.948
ogun,war,fear,0.942
bombu,bombing,fear,0.938
bombu,bomb,fear,0.935
awọn misaili,missiles,fear,0.934
ibanuje,horror,fear,0.923
ibanuje,horrified,fear,0.922
iwa ika,brutality,fear,0.922
ongbẹ ẹjẹ,bloodthirsty,fear,0.922
dẹruba,terrorize,fear,0.922
apànìyàn,murderous,fear,0.92
ipakupa,massacre,fear,0.911
ẹru,terrifying,fear,0.906
ipaniyan,murder,fear,0.906
ipaniyan,fatality,fear,0.906
ibanuje,horrifying,fear,0.906
ipaniyan,mutilation,fear,0.906
ibanuje,horrors,fear,0.906
pipa,killing,fear,0.906
iparun,devastation,fear,0.906
apànìyàn,assassinate,fear,0.906
ipaniyan,holocaust,fear,0.906
ànjọ̀nú,demon,fear,0.906
ẹru,terrified,fear,0.906
igbẹmi ara ẹni,suicidal,fear,0.898
ikọlu,assault,fear,0.891
agbelebu,crucifixion,fear,0.891
pipa,slaughter,fear,0.891
kidnap,kidnap,fear,0.891
ijakule,doomed,fear,0.888
majele,poisoned,fear,0.886
igbẹmi ara ẹni,suicide,fear,0.879
bugbamu,explosion,fear,0.879
oloro,deadly,fear,0.875
ajalu,disaster,fear,0.875
ìparun,annihilation,fear,0.875
dismemberment,dismemberment,fear,0.875
idẹruba,threatening,fear,0.875
imukuro,suffocation,fear,0.875
apaniyan,assassin,fear,0.875
ajalu,disastrous,fear,0.875
iwa ika,savagery,fear,0.875
pipa,slaughtering,fear,0.875
ifipabanilopo,rape,fear,0.87
apaadi,hell,fear,0.86
ibẹjadi,explosive,fear,0.859
kọlu,attacking,fear,0.859
apaniyan,executioner,fear,0.859
ajalu,tragedy,fear,0.859
agbo ẹran,slaughterhouse,fear,0.859
ogun,warfare,fear,0.859
anthrax,anthrax,fear,0.859
ipaniyan,molestation,fear,0.859
guillotine,guillotine,fear,0.859
parun,annihilated,fear,0.859
ipaniyan,homicide,fear,0.859
itajesile,bloodshed,fear,0.859
ihatespiders,ihatespiders,fear,0.859
ewu,peril,fear,0.859
ẹranko,barbaric,fear,0.859
eṣu,demonic,fear,0.859
ibẹru,dread,fear,0.859
imukuro,suffocating,fear,0.858
arekereke,treachery,fear,0.856
ẹru,fright,fear,0.853
ijaaya,panicked,fear,0.844
apaniyan,slayer,fear,0.844
ile igboku,morgue,fear,0.844
apocalypse,apocalypse,fear,0.844
aderubaniyan,monster,fear,0.844
bẹru,afraid,fear,0.844
irira,abomination,fear,0.844
rì,drown,fear,0.844
irora,painful,fear,0.844
idẹruba,scare,fear,0.844
petrified,petrified,fear,0.844
bẹru,frightened,fear,0.844
ipaniyan,execution,fear,0.844
ibanuje,traumatic,fear,0.844
dẹruba,frightening,fear,0.844
ẹsan,vengeance,fear,0.844
bombu,bombardment,fear,0.844
ìparun,destroying,fear,0.844
idẹruba,scariest,fear,0.844
iku,death,fear,0.843
Idarudapọ,chaos,fear,0.839
ibanuje,ghastly,fear,0.836
ibi,evil,fear,0.833
ipaniyan,assassination,fear,0.828
agbara,violently,fear,0.828
apaniyan,fatal,fear,0.828
grenade,grenade,fear,0.828
dẹruba,frighten,fear,0.828
bìlísì,devil,fear,0.828
apaadi,hellish,fear,0.828
akàn,cancer,fear,0.828
alaburuku,nightmare,fear,0.828
olufokansin,intruder,fear,0.828
ìparun,doom,fear,0.828
awon ibon,gunmen,fear,0.828
gbamu,explode,fear,0.828
ibalokanje,trauma,fear,0.828
iberu,fear,fear,0.828
ọjọ iparun,doomsday,fear,0.828
ji,kidnapped,fear,0.828
ìka,brutal,fear,0.828
paralyze,paralyze,fear,0.828
ipaniyan,manslaughter,fear,0.828
imukuro,eradication,fear,0.828
aisan,morbidity,fear,0.82
arọ,crippling,fear,0.817
iwa ika,savage,fear,0.814
majele,poisonous,fear,0.812
iwa -ipa,violence,fear,0.812
apanirun,destructive,fear,0.812
onijagidijagan,aggressor,fear,0.812
Arun okan,heartattack,fear,0.812
iyaworan,shooting,fear,0.812
iwariri,quake,fear,0.812
idalẹjọ,damnation,fear,0.812
ijiya,suffering,fear,0.812
itemole,crushed,fear,0.812
ẹru,frightful,fear,0.812
iwa -ipa,violent,fear,0.812
ìṣẹlẹ,earthquake,fear,0.812
iji lile,hurricane,fear,0.811
ewon,imprisoned,fear,0.811
parun,exterminate,fear,0.81
ibẹru,fearing,fear,0.808
isun ẹjẹ,hemorrhage,fear,0.807
apaniyan,lethal,fear,0.806
ijiya,torment,fear,0.806
oró,venom,fear,0.804
claustrophobia,claustrophobia,fear,0.803
Ijamba,danger,fear,0.802
ejo,snakes,fear,0.802
ole jija,robbery,fear,0.8
parun,obliterated,fear,0.8
iyapa,exorcism,fear,0.8
ẹru,terrifies,fear,0.798
monstrosity,monstrosity,fear,0.797
iku,mortality,fear,0.797
inunibini,persecution,fear,0.797
awọn bombu,bombers,fear,0.797
ìparun,extermination,fear,0.797
ìparun,destruction,fear,0.797
majele,poison,fear,0.797
ìkà,cruelty,fear,0.797
cyanide,cyanide,fear,0.797
kolu,attack,fear,0.797
ipalara,harmful,fear,0.797
hysteria,hysteria,fear,0.797
ibẹru nla julọ,biggestfear,fear,0.797
anxietyattack,anxietyattack,fear,0.797
alailera,incurable,fear,0.797
ẹru,dreadfully,fear,0.796
sisun,arson,fear,0.794
iparun,devastate,fear,0.792
alade,tyrant,fear,0.788
ogun ogun,warcrimes,fear,0.785
ṣègbé,perish,fear,0.784
bẹru,feared,fear,0.782
freakingout,freakingout,fear,0.781
ogun bi,warlike,fear,0.781
alaini,lifeless,fear,0.781
ẹrú,enslaved,fear,0.781
ikigbe,screaming,fear,0.781
maniac,maniac,fear,0.781
oró,venomous,fear,0.781
itajesile,bloody,fear,0.781
rampage,rampage,fear,0.781
àjàkálẹ àrùn,epidemic,fear,0.776
ejo,snake,fear,0.776
panicattack,panicattack,fear,0.774
lewu,dangerously,fear,0.766
ṣẹ,violation,fear,0.766
rogbodiyan,riot,fear,0.766
Unh oro igbe,ohshit,fear,0.766
rì ọkọ̀,shipwreck,fear,0.766
tumo,tumor,fear,0.766
ibẹru,fearful,fear,0.766
eewu,hazardous,fear,0.766
parun,obliterate,fear,0.766
igbẹsan,reprisal,fear,0.766
idaamu,crisis,fear,0.766
odaran,criminal,fear,0.766
fọn,detonate,fear,0.766
inforno,inferno,fear,0.766
ayabo,invader,fear,0.766
gbogun,invade,fear,0.766
jihad,jihad,fear,0.766
kú,die,fear,0.766
ẹtẹ,leprosy,fear,0.766
idẹruba,scary,fear,0.766
claustrophobic,claustrophobic,fear,0.765
hyperventilating,hyperventilating,fear,0.762
alala,nightmares,fear,0.759
run,destroyed,fear,0.754
iwin,ghostly,fear,0.754
iwa ikapa,tyranny,fear,0.75
arekereke,treacherous,fear,0.75
imukuro,obliteration,fear,0.75
ìjì líle,hurricanes,fear,0.75
ewu,dangerous,fear,0.75
ẹrù,panic,fear,0.75
anarchist,anarchist,fear,0.75
projectiles,projectiles,fear,0.75
adẹtẹ,dreadful,fear,0.75
awọn ajalu,tragedies,fear,0.75
rudurudu,anarchy,fear,0.75
onigba-,cholera,fear,0.75
apanirun,destroyer,fear,0.75
rudurudu,riotous,fear,0.75
ptsd,ptsd,fear,0.75
ile igboku,mortuary,fear,0.75
pa,strangle,fear,0.75
ẹwọn,imprisonment,fear,0.75
ibẹrubojo,fears,fear,0.75
anaconda,anaconda,fear,0.75
ẹrú,slavery,fear,0.75
ewu,hazard,fear,0.75
ijamba,accident,fear,0.75
irora,agony,fear,0.75
wrenching,wrenching,fear,0.75
buburu,malignancy,fear,0.742
ẹranko,cannibal,fear,0.74
bombu,bombard,fear,0.74
irira,abominable,fear,0.738
ẹranko,beast,fear,0.734
aisan,diseased,fear,0.734
nsomi,mafia,fear,0.734
ibon,gun,fear,0.734
buburu,malignant,fear,0.734
melee,melee,fear,0.734
ado oloro,bomber,fear,0.734
gore,gore,fear,0.734
misaili,missile,fear,0.734
jamba,crash,fear,0.734
apanirun,dictatorship,fear,0.734
ipaniyan,mutiny,fear,0.734
idimu,hostage,fear,0.734
paralysis,paralysis,fear,0.734
olufaragba,victimized,fear,0.734
halẹ,threaten,fear,0.734
oburewa,horrible,fear,0.734
bẹru,scared,fear,0.734
iyaworan,shoot,fear,0.734
ìbọn,shot,fear,0.734
eegun,cursed,fear,0.734
ibanujẹ,misery,fear,0.734
hyperventilate,hyperventilate,fear,0.734
ibajẹ,depraved,fear,0.734
alagidi,tyrannical,fear,0.734
efufu nla,tornado,fear,0.734
esu,devilish,fear,0.734
rudurudu,turmoil,fear,0.733
ija,combat,fear,0.728
ologbo,alligator,fear,0.727
ìparun,ruin,fear,0.725
ayanbon,shooter,fear,0.722
tó leè ranni,contagious,fear,0.72
paruwo,scream,fear,0.719
apanirun,devastating,fear,0.719
ilufin,crime,fear,0.719
iyalẹnu,excruciating,fear,0.719
pajawiri,emergency,fear,0.719
ijagba,seizure,fear,0.719
mọnamọna,shock,fear,0.719
phobia,phobia,fear,0.719
imudaniloju,mortification,fear,0.719
ebi,starvation,fear,0.719
ja,fight,fear,0.719
farapa,injured,fear,0.719
ijamba,casualty,fear,0.719
àìnírètí,desperation,fear,0.719
oyun inu,miscarriage,fear,0.719
ipalara,harm,fear,0.719
iparun,havoc,fear,0.719
ìjàkadì,struggle,fear,0.719
lynch,lynch,fear,0.719
ni igboya,frantically,fear,0.717
ipakupa,carnage,fear,0.717
infestation,infestation,fear,0.716
ìforígbárí,standoff,fear,0.716
soscary,soscary,fear,0.712
ijaaya,panicking,fear,0.708
rupture,rupture,fear,0.706
horrid,horrid,fear,0.705
alaigbọran,frantic,fear,0.705
ìyọnu,plague,fear,0.703
subu,collapse,fear,0.703
ti bajẹ,deranged,fear,0.703
adẹtẹ,dreaded,fear,0.703
neurotic,neurotic,fear,0.703
grisly,grisly,fear,0.703
gaasi,gash,fear,0.703
arsenic,arsenic,fear,0.703
sos,sos,fear,0.703
isinku,burial,fear,0.703
sabotage,sabotage,fear,0.703
aṣebiakọ,malevolent,fear,0.703
àkóràn,infectious,fear,0.703
ibanuje,agonizing,fear,0.703
ajẹ,witchcraft,fear,0.703
ibanuje,harrowing,fear,0.703
apaniyan,assailant,fear,0.703
ti bajẹ,wrecked,fear,0.703
hysterical,hysterical,fear,0.703
ebute,terminal,fear,0.703
schizophrenia,schizophrenia,fear,0.703
diabolical,diabolical,fear,0.703
asasala,fugitive,fear,0.703
lairotẹlẹ,freaked,fear,0.703
ṣèbé,cobra,fear,0.703
ibinu,aggressive,fear,0.703
vendetta,vendetta,fear,0.703
akàn,carcinoma,fear,0.703
psychosis,psychosis,fear,0.703
ariwo,upheaval,fear,0.703
ikorira,hatred,fear,0.703
ohun ọdẹ,prey,fear,0.703
arọ,cripple,fear,0.703
ni ihamọra,armed,fear,0.703
owusuwusu,avalanche,fear,0.703
ibanujẹ,anguish,fear,0.703
fi agbara mu,forcibly,fear,0.7
ooni,crocodile,fear,0.7
ifasita,abduction,fear,0.7
ẹlẹṣẹ,offender,fear,0.698
ipọnju,mayhem,fear,0.69
socialanxiety,socialanxiety,fear,0.688
gory,gory,fear,0.688
yọ kuro,banish,fear,0.688
ẹranko,beastly,fear,0.688
alatako,hostile,fear,0.688
itankalẹ,radiation,fear,0.688
inilara,oppression,fear,0.688
agoraphobia,agoraphobia,fear,0.688
farapa,hurt,fear,0.688
itankale,contagion,fear,0.688
aisan,disease,fear,0.688
isokuso,shrapnel,fear,0.688
anarchism,anarchism,fear,0.688
iberu,trepidation,fear,0.688
ibùba,ambush,fear,0.688
fifún,blast,fear,0.688
ewu,endanger,fear,0.688
itaniji,alarm,fear,0.688
ọgbẹ,wounding,fear,0.688
paranoid,paranoid,fear,0.688
ìjì líle,cyclone,fear,0.688
guerilla,guerilla,fear,0.688
rabid,rabid,fear,0.688
ireti,hopeless,fear,0.688
lukimia,leukemia,fear,0.688
ija,brawl,fear,0.688
oku,cadaver,fear,0.688
igi,gallows,fear,0.686
apoti,coffin,fear,0.684
isinwin,madness,fear,0.675
spook,spook,fear,0.673
koro,grim,fear,0.672
okú,carcass,fear,0.672
iwin,ghost,fear,0.672
ọgbà ẹ̀wọ̀n,dungeon,fear,0.672
ewu,menace,fear,0.672
ipalara,injury,fear,0.672
idẹruba,menacing,fear,0.672
onijagidijagan,militants,fear,0.672
odaran,felon,fear,0.672
fifun pa,crushing,fear,0.672
soscared,soscared,fear,0.672
paramọlẹ,viper,fear,0.672
ń ṣègbé,perishing,fear,0.672
frankenstorm,frankenstorm,fear,0.672
ologun,militia,fear,0.672
ìbújáde,outbreak,fear,0.672
aifọkanbalẹ,nervouswreck,fear,0.672
kokoro,vermin,fear,0.672
iyipo,revolver,fear,0.672
freakedout,freakedout,fear,0.672
buruju,awful,fear,0.672
olufaragba,victim,fear,0.672
onija,combatant,fear,0.672
ẹlẹṣẹ,sinister,fear,0.672
irira,abhorrent,fear,0.672
onijagidijagan,thug,fear,0.672
iwa ika,atrocity,fear,0.672
inunibini si,persecute,fear,0.672
ilokulo,abuse,fear,0.672
gún,stab,fear,0.672
mangle,mangle,fear,0.672
farapa,hurting,fear,0.672
tarantula,tarantula,fear,0.672
onijagidijagan,gang,fear,0.672
fọ,shatter,fear,0.672
fangs,fangs,fear,0.672
ibinu,fury,fear,0.672
idẹruba,scarier,fear,0.672
eruption,eruption,fear,0.672
iwariri,trembling,fear,0.672
lù,battered,fear,0.667
oniwa,ferocious,fear,0.667
idahoro,desolation,fear,0.667
ọgbẹ ọgbẹ,cutthroat,fear,0.664
àjàkálẹ àrùn tókárí-ayé,pandemic,fear,0.664
onina,volcano,fear,0.663
dẹruba,scares,fear,0.66
ìkà,cruelly,fear,0.658
fọ,smash,fear,0.656
ẹlẹtan,traitor,fear,0.656
ijiya,punishment,fear,0.656
aláìláàánú,ruthless,fear,0.656
itaniji,alarming,fear,0.656
aninilara,oppressive,fear,0.656
alantakun,spider,fear,0.656
apanirun,dictator,fear,0.656
igbẹsan,revenge,fear,0.656
ikọlu,stroke,fear,0.656
ìjì líle,typhoon,fear,0.656
ewu,endangered,fear,0.656
purgatory,purgatory,fear,0.656
ipanilaya,bully,fear,0.656
ohun ija,armament,fear,0.656
crazed,crazed,fear,0.656
